id,lessons_id,type,title,subsequences
9555,761,TOOL_ACTIVITY_TYPE,Chat,null
9556,761,PARALLEL_ACTIVITY_TYPE,Chemistry of Chromosomes,"{1861, 1862}"
9557,761,TOOL_ACTIVITY_TYPE,Scribe,null
9558,761,TOOL_ACTIVITY_TYPE,Scribe,null
9560,761,TOOL_ACTIVITY_TYPE,Image of chromosomes,null
9561,761,GROUPING_ACTIVITY_TYPE,group into 4,null
9562,761,GROUP_BRANCHING_ACTIVITY_TYPE,Branching,"{1857, 1858}"
9563,762,TOOL_ACTIVITY_TYPE,Welcome,null
9564,762,TOOL_ACTIVITY_TYPE,Secret Sound,null
9565,762,TOOL_ACTIVITY_TYPE,Using Sound,null
9566,762,TOOL_ACTIVITY_TYPE,Penny's Story,null
9567,762,TOOL_ACTIVITY_TYPE,Guess The Sounds,null
9568,762,TOOL_ACTIVITY_TYPE,Q & A What Happens Next,null
9569,762,TOOL_ACTIVITY_TYPE,Penny's Story Completed,null
9570,762,TOOL_ACTIVITY_TYPE,Own Sound Story,null
9571,762,TOOL_ACTIVITY_TYPE,Key & Requirements,null
9572,762,TOOL_ACTIVITY_TYPE,Sammy suggests,null
9573,762,TOOL_ACTIVITY_TYPE,Find Sounds Here,null
9574,762,TOOL_ACTIVITY_TYPE,Ideas For Writing,null
9575,762,TOOL_ACTIVITY_TYPE,Story Complete,null
9576,762,TOOL_ACTIVITY_TYPE,Credits,null
9577,762,TOOL_ACTIVITY_TYPE,Music Sound Story,null
9578,762,TOOL_ACTIVITY_TYPE,Task Complete & Further Suggestions,null
9579,762,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
9580,762,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
9581,762,TOOL_ACTIVITY_TYPE,Make A Sound Story,null
9582,762,CHOSEN_BRANCHING_ACTIVITY_TYPE,Branching,"{1864, 1865}"
9584,762,OPTIONS_ACTIVITY_TYPE,Optional Activity,"{1866, 1867}"
9585,762,TOOL_ACTIVITY_TYPE,Alternative Stories,null
9586,762,TOOL_ACTIVITY_TYPE,Submit Files,null
9587,762,TOOL_ACTIVITY_TYPE,Own Stories,null
9589,762,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
9591,763,TOOL_ACTIVITY_TYPE,Clip - character elements,null
9590,763,TOOL_ACTIVITY_TYPE,Introduction,null
9592,763,GROUPING_ACTIVITY_TYPE,Character share grouping,null
9593,763,TOOL_ACTIVITY_TYPE,Activate prior knowledge,null
9594,763,TOOL_ACTIVITY_TYPE,Multiple Choice,null
9595,763,TOOL_ACTIVITY_TYPE,Activity,null
9596,763,TOOL_ACTIVITY_TYPE,Lesson Closure,null
9597,763,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
9598,763,TOOL_ACTIVITY_TYPE,Forum,null
9600,764,TOOL_ACTIVITY_TYPE,Micheal Jackson Video Clip,null
9601,764,TOOL_ACTIVITY_TYPE,Micro and Macro World,null
9602,764,TOOL_ACTIVITY_TYPE,Multiple Choice,null
9599,764,TOOL_ACTIVITY_TYPE,Society and Culture- Preliminary Course,null
9603,764,TOOL_ACTIVITY_TYPE,Mindmap,null
9604,764,OPTIONS_ACTIVITY_TYPE,Optional Activity,"{1870, 1871}"
9605,764,TOOL_ACTIVITY_TYPE,Chat,null
9606,764,TOOL_ACTIVITY_TYPE,Forum,null
9607,764,TOOL_ACTIVITY_TYPE,Final thought ,null
9608,764,GROUPING_ACTIVITY_TYPE,Grouping,null
9609,764,TOOL_ACTIVITY_TYPE,Noticeboard,null
9611,765,TOOL_ACTIVITY_TYPE,διαδραστικός χάρτης,null
9612,765,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
9610,765,TOOL_ACTIVITY_TYPE,Σύνδεση  μαθημάτων,null
9613,765,TOOL_ACTIVITY_TYPE,Γεωμαγειρέματα,null
9614,765,TOOL_ACTIVITY_TYPE,Το δαχτυλίδι ,null
9615,765,TOOL_ACTIVITY_TYPE,Παράλληλη κίνηση των πλακών,null
9616,765,TOOL_ACTIVITY_TYPE,Σύγκλιση πλακών,null
9617,765,TOOL_ACTIVITY_TYPE,Απόκλιση πλακών,null
9618,765,TOOL_ACTIVITY_TYPE,Θερμές κηλίδες (hotspots),null
9619,765,TOOL_ACTIVITY_TYPE,Συσχέτιση υλικών,null
9620,765,TOOL_ACTIVITY_TYPE,Έκθεση εικόνων,null
9621,765,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
9622,765,TOOL_ACTIVITY_TYPE,Τέλος,null
9623,766,TOOL_ACTIVITY_TYPE,Εισαγωγή - Στόχοι,null
9624,766,TOOL_ACTIVITY_TYPE,Ερωτήσεις Κατανόησης,null
9625,766,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
9626,766,TOOL_ACTIVITY_TYPE,Ιστορία του Θεάτρου Σκιών,null
9627,766,TOOL_ACTIVITY_TYPE,Παρασκήνια,null
9628,766,TOOL_ACTIVITY_TYPE,Ο Καραγκιόζης,null
9629,766,TOOL_ACTIVITY_TYPE,Σταυρόλεξο,null
9631,767,TOOL_ACTIVITY_TYPE,The Task,null
9632,767,TOOL_ACTIVITY_TYPE,Introduction,null
9633,767,GROUPING_ACTIVITY_TYPE,Ομάδες,null
9634,767,TOOL_ACTIVITY_TYPE,Submit Files,null
9635,767,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{1878, 1879}"
9636,767,TOOL_ACTIVITY_TYPE,Chat,null
9637,767,TOOL_ACTIVITY_TYPE,The Process,null
9630,767,TOOL_ACTIVITY_TYPE,The Question,null
9639,767,TOOL_ACTIVITY_TYPE,Survey,null
9640,767,TOOL_ACTIVITY_TYPE,Survey 2,null
9641,767,TOOL_ACTIVITY_TYPE,Survey3,null
9642,767,TOOL_ACTIVITY_TYPE,Scribe,null
9643,767,TOOL_ACTIVITY_TYPE,Share Resources,null
9645,767,TOOL_ACTIVITY_TYPE,Share Resources,null
9646,767,TOOL_ACTIVITY_TYPE,Share Resources,null
9647,767,TOOL_ACTIVITY_TYPE,Image Gallery,null
9649,767,TOOL_ACTIVITY_TYPE,Image Gallery,null
9650,767,TOOL_ACTIVITY_TYPE,Image Gallery,null
9651,767,TOOL_ACTIVITY_TYPE,Gmap,null
9653,767,TOOL_ACTIVITY_TYPE,Gmap,null
9654,767,TOOL_ACTIVITY_TYPE,Gmap,null
9655,767,TOOL_ACTIVITY_TYPE,Assessment,null
9656,767,GROUP_BRANCHING_ACTIVITY_TYPE,Branching,"{1875, 1876, 1877}"
9658,768,TOOL_ACTIVITY_TYPE,ΕΙΣΑΓΩΓΗ,null
9659,768,TOOL_ACTIVITY_TYPE,ΜΥΚΗΝΑΊΚΟΣ ΠΟΛΙΤΙΣΜΟΣ ΣΤΟΧΟΙ,null
9660,768,TOOL_ACTIVITY_TYPE,ΑΡΧΕΙΟ ΕΝΟΤΗΤΑΣ,null
9661,768,TOOL_ACTIVITY_TYPE,ΧΡΟΝΟΛΟΓΙΚΟΣ ΠΙΝΑΚΑΣ,null
9662,768,TOOL_ACTIVITY_TYPE,ΕΡΩΤΗΣΕΙΣ ΠΟΛΛΑΠΛΩΝ ΕΠΙΛΟΓΩΝ,null
9663,768,TOOL_ACTIVITY_TYPE,ΣΥΜΠΛΗΡΩΣΗ ΚΕΝΩΝ ΛΕΞΕΩΝ,null
9664,768,TOOL_ACTIVITY_TYPE,ΟΙ ΜΥΚΗΝΕΣ VIDEO,null
9665,768,TOOL_ACTIVITY_TYPE,ΕΡΩΤΗΣΕΙΣ ΠΑΝΩ ΣΤΟ VIDEO,null
9666,768,TOOL_ACTIVITY_TYPE,ΨΗΦΟΦΟΡΙΑ,null
9667,768,TOOL_ACTIVITY_TYPE,Συζήτηση(Forum),null
9657,768,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
9668,769,TOOL_ACTIVITY_TYPE,ΓΕΩΜΕΤΡΙΑ ,null
9669,769,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
9670,769,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
9671,770,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
9672,771,TOOL_ACTIVITY_TYPE,Introduction,null
9673,771,TOOL_ACTIVITY_TYPE,Mindmap,null
9674,771,TOOL_ACTIVITY_TYPE,Information,null
9675,771,TOOL_ACTIVITY_TYPE,Chat,null
9676,771,TOOL_ACTIVITY_TYPE,Forum,null
9677,771,TOOL_ACTIVITY_TYPE,Image Gallery,null
9678,771,TOOL_ACTIVITY_TYPE,Game,null
9679,771,TOOL_ACTIVITY_TYPE,Story,null
9680,771,TOOL_ACTIVITY_TYPE,Q & A,null
9681,771,TOOL_ACTIVITY_TYPE,assessment,null
9682,771,TOOL_ACTIVITY_TYPE,Q & A,null
9683,772,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
9684,772,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
9685,772,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
9686,772,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
9687,772,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
9688,772,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
9689,772,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
9690,773,TOOL_ACTIVITY_TYPE,Καλώς ήρθες,null
9691,773,TOOL_ACTIVITY_TYPE,Η Αθήνα γίνεται ισχυρή πόλη ,null
9692,773,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
9693,773,TOOL_ACTIVITY_TYPE,Η Αθήνα του Περικλή ,null
9694,773,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
9695,773,TOOL_ACTIVITY_TYPE,Χρυσός Αιώνας ,null
9696,774,TOOL_ACTIVITY_TYPE,Noticeboard,null
9697,774,TOOL_ACTIVITY_TYPE,Gmap,null
9698,774,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
9699,774,GROUPING_ACTIVITY_TYPE,Jigsaw group,null
9700,774,TOOL_ACTIVITY_TYPE,Chat,null
9701,774,CHOSEN_BRANCHING_ACTIVITY_TYPE,Branching,"{1888, 1889, 1890, 1887}"
9703,774,TOOL_ACTIVITY_TYPE,Share Resources,null
9704,774,TOOL_ACTIVITY_TYPE,Share Resources,null
9705,774,TOOL_ACTIVITY_TYPE,Share Resources,null
9706,774,TOOL_ACTIVITY_TYPE,Share Resources,null
9708,774,TOOL_ACTIVITY_TYPE,Multiple Choice,null
9709,774,TOOL_ACTIVITY_TYPE,Multiple Choice,null
9710,774,TOOL_ACTIVITY_TYPE,Multiple Choice,null
9713,774,TOOL_ACTIVITY_TYPE,Multiple Choice,null
9714,774,TOOL_ACTIVITY_TYPE,Chat,null
9715,774,TOOL_ACTIVITY_TYPE,Chat,null
9716,774,TOOL_ACTIVITY_TYPE,Chat,null
9717,774,TOOL_ACTIVITY_TYPE,Chat,null
9718,774,TOOL_ACTIVITY_TYPE,Scribe,null
9719,774,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{1891, 1892}"
9720,774,TOOL_ACTIVITY_TYPE,Scribe,null
9721,774,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{1893, 1894}"
9722,774,TOOL_ACTIVITY_TYPE,Scribe,null
9723,774,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{1896, 1895}"
9724,774,TOOL_ACTIVITY_TYPE,Scribe,null
9725,774,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{1897, 1898}"
9726,774,TOOL_ACTIVITY_TYPE,Multiple Choice,null
9727,774,TOOL_ACTIVITY_TYPE,Share Resources,null
9728,775,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
9729,775,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
9730,775,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
9731,775,TOOL_ACTIVITY_TYPE,Συνομιλία/Chat,null
9732,775,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
9733,775,SYNCH_GATE_ACTIVITY_TYPE,Πύλη,null
9735,776,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
9734,776,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
9736,777,TOOL_ACTIVITY_TYPE,ΕΙΣΑΓΩΓΗ,null
9737,777,TOOL_ACTIVITY_TYPE,Εικονική πεχαμέτρηση 1,null
9738,777,TOOL_ACTIVITY_TYPE,ΣΤΟΧΟΙ ΤΟΥ ΜΑΘΗΜΑΤΟΣ,null
9739,777,TOOL_ACTIVITY_TYPE,ΑΝΑΚΛΗΣΗ ΓΝΩΣΕΩΝ,null
9740,777,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
9741,777,TOOL_ACTIVITY_TYPE,Εικονική πεχαμέτρηση 2,null
9742,777,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
9743,777,PERMISSION_GATE_ACTIVITY_TYPE,Πύλη,null
9744,777,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
9745,777,TOOL_ACTIVITY_TYPE,Ερευνα,null
9746,777,PERMISSION_GATE_ACTIVITY_TYPE,Πύλη,null
9747,778,TOOL_ACTIVITY_TYPE,Noticeboard,null
9748,778,TOOL_ACTIVITY_TYPE,Voting,null
9749,778,TOOL_ACTIVITY_TYPE,Noticeboard,null
9750,778,TOOL_ACTIVITY_TYPE,Forum,null
9751,778,TOOL_ACTIVITY_TYPE,Share Resources,null
9752,778,TOOL_ACTIVITY_TYPE,Noticeboard,null
9753,778,TOOL_ACTIVITY_TYPE,Share Resources,null
9754,778,TOOL_ACTIVITY_TYPE,Q & A,null
9755,778,GROUPING_ACTIVITY_TYPE,Grouping,null
9756,778,TOOL_ACTIVITY_TYPE,Noticeboard,null
9757,778,TOOL_ACTIVITY_TYPE,Chat,null
9758,778,TOOL_ACTIVITY_TYPE,Scribe,null
9759,778,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{1904, 1903}"
9760,778,TOOL_ACTIVITY_TYPE,Submit Files,null
9761,779,TOOL_ACTIVITY_TYPE,Actividad 1. Introducción,null
9762,779,TOOL_ACTIVITY_TYPE,Actividad 2. Lectura contenidos,null
9763,779,TOOL_ACTIVITY_TYPE,Actividad 3. Recapitulación,null
9764,779,TOOL_ACTIVITY_TYPE,Actividad 4. Lectura contenidos,null
9765,779,TOOL_ACTIVITY_TYPE,Actividad 5. Recapitulación,null
9766,779,TOOL_ACTIVITY_TYPE,Actividad 6. Evaluación,null
9768,780,TOOL_BRANCHING_ACTIVITY_TYPE,Διακλάδωση,"{1907, 1908}"
9770,780,TOOL_ACTIVITY_TYPE,Ε & Α,null
9771,780,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
9773,780,TOOL_ACTIVITY_TYPE,Λίστα Εργασιών,null
9774,780,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
9775,780,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
9767,780,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
9776,781,TOOL_ACTIVITY_TYPE,Seasons,null
9777,781,TOOL_ACTIVITY_TYPE,Outcomes,null
9778,781,TOOL_ACTIVITY_TYPE,Pre-test,null
9779,781,TOOL_ACTIVITY_TYPE,Weather,null
9780,781,TOOL_ACTIVITY_TYPE,Clothes,null
9781,781,TOOL_ACTIVITY_TYPE,Dress ups,null
9782,781,TOOL_ACTIVITY_TYPE,Too cold,null
9783,781,TOOL_ACTIVITY_TYPE,Too hot,null
9784,781,TOOL_ACTIVITY_TYPE,Activities,null
9785,781,TOOL_ACTIVITY_TYPE,Voting,null
9786,781,TOOL_ACTIVITY_TYPE,Test,null
9787,781,TOOL_ACTIVITY_TYPE,Holidays,null
9788,781,OPTIONS_ACTIVITY_TYPE,Optional Activity,{1910}
9789,781,TOOL_ACTIVITY_TYPE,Extra help,null
9790,781,OPTIONS_ACTIVITY_TYPE,Optional Activity,{1911}
9791,781,TOOL_ACTIVITY_TYPE,Retake of test,null
9792,782,TOOL_ACTIVITY_TYPE,Καλώς ήρθατε στην οικονομία,null
9793,782,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
9794,782,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
9795,783,TOOL_ACTIVITY_TYPE,Noticeboard,null
9796,783,TOOL_ACTIVITY_TYPE,Multiple Choice,null
9797,783,TOOL_ACTIVITY_TYPE,Noticeboard,null
9798,783,TOOL_ACTIVITY_TYPE,Q & A,null
9799,783,TOOL_ACTIVITY_TYPE,Q & A,null
9800,783,TOOL_ACTIVITY_TYPE,Chat,null
9801,783,GROUPING_ACTIVITY_TYPE,Grouping,null
9802,783,TOOL_ACTIVITY_TYPE,Noticeboard,null
9803,783,TOOL_ACTIVITY_TYPE,Survey,null
9804,783,TOOL_ACTIVITY_TYPE,Chat,null
9805,783,GROUPING_ACTIVITY_TYPE,Grouping,null
9806,783,TOOL_ACTIVITY_TYPE,Share Resources,null
9807,783,TOOL_ACTIVITY_TYPE,Noticeboard,null
9808,783,TOOL_ACTIVITY_TYPE,Mindmap,null
9809,783,GROUPING_ACTIVITY_TYPE,Grouping,null
9810,784,TOOL_ACTIVITY_TYPE,Title,null
9811,784,TOOL_ACTIVITY_TYPE,Chat,null
9812,784,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{1920, 1919}"
9813,784,TOOL_ACTIVITY_TYPE,Introduction,null
9814,784,GROUPING_ACTIVITY_TYPE,Forming Groups,null
9815,784,TOOL_ACTIVITY_TYPE,Calculator Exercise,null
9816,784,TOOL_ACTIVITY_TYPE,Assessment,null
9817,784,TOOL_ACTIVITY_TYPE,Scribe,null
9818,784,TOOL_BRANCHING_ACTIVITY_TYPE,Branching,"{1917, 1918}"
9819,784,TOOL_ACTIVITY_TYPE,Voting,null
9820,784,TOOL_BRANCHING_ACTIVITY_TYPE,Branching,"{1915, 1916}"
9822,784,TOOL_ACTIVITY_TYPE,"What are fractions, decimals and percentages",null
9823,784,TOOL_ACTIVITY_TYPE,Assessment,null
9824,784,TOOL_ACTIVITY_TYPE,Task List,null
9826,784,TOOL_ACTIVITY_TYPE,Notebook,null
9828,784,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
9829,784,TOOL_ACTIVITY_TYPE,Mindmap,null
9830,784,TOOL_ACTIVITY_TYPE,End!,null
9831,784,TOOL_ACTIVITY_TYPE,Assessment,null
9833,784,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
9834,785,TOOL_ACTIVITY_TYPE,Welcome,null
9835,785,TOOL_ACTIVITY_TYPE,Motivation 1,null
9836,785,TOOL_ACTIVITY_TYPE,Lesson Route Map,null
9837,785,TOOL_ACTIVITY_TYPE,Story,null
9838,785,TOOL_ACTIVITY_TYPE,Story Crunch,null
9839,785,TOOL_ACTIVITY_TYPE,Motivation 2,null
9840,785,TOOL_ACTIVITY_TYPE,Activity Crunch,null
9841,785,TOOL_ACTIVITY_TYPE,eToys Crunch 1,null
9842,785,TOOL_ACTIVITY_TYPE,eToys Prep,null
9843,785,TOOL_ACTIVITY_TYPE,Outcome,null
9844,785,TOOL_ACTIVITY_TYPE,Activity Prep,null
9845,785,TOOL_ACTIVITY_TYPE,Story Crunch 02,null
9846,785,TOOL_ACTIVITY_TYPE,Story Crunch 03,null
9847,786,TOOL_ACTIVITY_TYPE,Authoring Principles,null
9848,787,TOOL_ACTIVITY_TYPE,Περιεχόμενο Μαθήματος,null
9849,787,PERMISSION_GATE_ACTIVITY_TYPE,null,null
9850,787,TOOL_ACTIVITY_TYPE,Εξάσκηση στη τάξη,null
9851,787,TOOL_ACTIVITY_TYPE,Διαδραστικό Βίντεο,null
9852,788,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
9853,788,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
9854,788,TOOL_ACTIVITY_TYPE,Διαμοίρ. Πόρων,null
9855,788,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
9857,789,TOOL_ACTIVITY_TYPE,Παρουσίαση-βίντεο,null
9858,789,TOOL_ACTIVITY_TYPE,Κάθετα Άλματα,null
9859,789,TOOL_ACTIVITY_TYPE,Ξέρεις ότι....,null
9860,789,TOOL_ACTIVITY_TYPE,Υψος-Κοντώ μίξη,null
9861,789,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
9856,789,TOOL_ACTIVITY_TYPE,Οριζόντια Άλματα,null
9862,789,TOOL_ACTIVITY_TYPE,Ύψος - Επί κοντώ,null
9863,789,TOOL_ACTIVITY_TYPE,Μήκος - Τριπλούν,null
9864,789,TOOL_ACTIVITY_TYPE,Ανατροφοδότηση,null
9865,789,TOOL_ACTIVITY_TYPE,Ήθος ,null
9866,789,TOOL_ACTIVITY_TYPE,Στην αυλή,null
9867,789,TOOL_ACTIVITY_TYPE,Αυτοαξιολόγηση,null
9868,790,TOOL_ACTIVITY_TYPE,Αρχαϊκή εποχή,null
9869,790,TOOL_ACTIVITY_TYPE,Υποβολή Αρχείου,null
9870,790,TOOL_ACTIVITY_TYPE,Αξιολόγηση,null
9871,790,TOOL_ACTIVITY_TYPE,Η ώρα του μαθητή,null
9872,791,TOOL_ACTIVITY_TYPE,Lesson expectations,null
9873,791,TOOL_ACTIVITY_TYPE,Respiratory Video,null
9874,791,TOOL_ACTIVITY_TYPE,Multiple Choice Quiz,null
9875,791,CONDITION_GATE_ACTIVITY_TYPE,Gate,null
9876,791,GROUPING_ACTIVITY_TYPE,Grouping,null
9877,791,TOOL_ACTIVITY_TYPE,Chat,null
9878,791,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{1930, 1931}"
9880,791,TOOL_ACTIVITY_TYPE,Effect of oxygen on the body,null
9881,791,SYNCH_GATE_ACTIVITY_TYPE,Gate,null
9882,791,TOOL_ACTIVITY_TYPE,The Role of Red Blood Cells ,null
9883,791,TOOL_ACTIVITY_TYPE,Scribe,null
9884,791,TOOL_ACTIVITY_TYPE,Submit Files,null
9885,791,TOOL_ACTIVITY_TYPE,Submit Files,null
9887,791,TOOL_ACTIVITY_TYPE,Wiki,null
9888,791,TOOL_BRANCHING_ACTIVITY_TYPE,Branching,"{1928, 1929}"
9889,792,TOOL_ACTIVITY_TYPE,Introduction,null
9890,792,TOOL_ACTIVITY_TYPE,Share Resources,null
9891,792,TOOL_ACTIVITY_TYPE,Notebook,null
9892,792,TOOL_ACTIVITY_TYPE,Chat,null
9893,792,PARALLEL_ACTIVITY_TYPE,Chat and Scribe,"{1936, 1937}"
9894,792,TOOL_ACTIVITY_TYPE,Chat,null
9895,792,TOOL_ACTIVITY_TYPE,Assessment Criteria,null
9896,792,CHOSEN_BRANCHING_ACTIVITY_TYPE,Branching,"{1933, 1934, 1935}"
9898,792,TOOL_ACTIVITY_TYPE,DAYCARE TASK,null
9899,792,TOOL_ACTIVITY_TYPE,NANNY AGENCY TASK,null
9900,792,TOOL_ACTIVITY_TYPE,STAY AT HOME MUM TASK,null
9901,792,TOOL_ACTIVITY_TYPE,Scribe,null
9904,792,TOOL_ACTIVITY_TYPE,Instructions for Chat and Scribe,null
9905,792,TOOL_ACTIVITY_TYPE,POSTER TASK,null
9907,793,TOOL_ACTIVITY_TYPE,Assessment,null
9908,793,TOOL_ACTIVITY_TYPE,Assessment,null
9909,793,TOOL_ACTIVITY_TYPE,Wiki,null
9910,793,TOOL_ACTIVITY_TYPE,Share Resources,null
9911,793,TOOL_ACTIVITY_TYPE,Survey,null
9906,793,TOOL_ACTIVITY_TYPE,Share Resources,null
9913,794,TOOL_ACTIVITY_TYPE,εισαγωγή,null
9914,794,TOOL_ACTIVITY_TYPE,καταναλωτής-ζήτηση ,null
9915,794,TOOL_ACTIVITY_TYPE,Ψηφοφορία,null
9916,794,TOOL_ACTIVITY_TYPE,Συζήτηση(Forum),null
9912,794,TOOL_ACTIVITY_TYPE,Ανακ. Πίνακας,null
9917,795,TOOL_ACTIVITY_TYPE,Forum,null
9918,796,TOOL_ACTIVITY_TYPE,Νευροδιαβιβαστές,null
9919,796,TOOL_ACTIVITY_TYPE,Επιδράσεις,null
9920,796,TOOL_ACTIVITY_TYPE,Ερευνα,null
9921,796,TOOL_ACTIVITY_TYPE,Ουσίεςστονεγκέφαλο,null
9922,796,TOOL_ACTIVITY_TYPE,Ας χαλαρώσουμε...,null
9923,796,TOOL_ACTIVITY_TYPE,Παιχνίδι γνώσεων,null
9924,796,TOOL_ACTIVITY_TYPE,1 εικόνα χίλιες λέξεις,null
9925,796,TOOL_ACTIVITY_TYPE,Δημιουργία Φυλλαδίου,null
9927,797,TOOL_ACTIVITY_TYPE,Εισαγωγή,null
9928,797,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
9929,797,TOOL_ACTIVITY_TYPE,Share Resources,null
9930,797,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
9931,797,PERMISSION_GATE_ACTIVITY_TYPE,Gate,null
9932,797,TOOL_ACTIVITY_TYPE,Noticeboard,null
9933,797,CHOSEN_BRANCHING_ACTIVITY_TYPE,Branching,"{1944, 1945, 1946, 1943}"
9935,797,TOOL_ACTIVITY_TYPE,Q & A,null
9926,797,TOOL_ACTIVITY_TYPE,Noticeboard,null
9936,797,TOOL_ACTIVITY_TYPE,Noticeboard,null
9937,797,TOOL_ACTIVITY_TYPE,Voting,null
9938,797,TOOL_ACTIVITY_TYPE,Notebook,null
9939,797,TOOL_ACTIVITY_TYPE,Submit Files,null
9940,797,TOOL_ACTIVITY_TYPE,Νοητικός χάρτης,null
9941,797,TOOL_ACTIVITY_TYPE,Q & A,null
9942,797,TOOL_ACTIVITY_TYPE,Q & A,null
9943,797,TOOL_ACTIVITY_TYPE,Q & A,null
9947,798,TOOL_ACTIVITY_TYPE,Image Gallery,null
9948,798,TOOL_ACTIVITY_TYPE,Image Gallery,null
9949,798,TOOL_ACTIVITY_TYPE,Q & A,null
9950,798,TOOL_ACTIVITY_TYPE,Image Gallery,null
9951,798,TOOL_ACTIVITY_TYPE,Image Gallery,null
9952,798,TOOL_ACTIVITY_TYPE,Image Gallery,null
9953,798,TOOL_ACTIVITY_TYPE,Image Gallery,null
9954,798,TOOL_ACTIVITY_TYPE,Image Gallery,null
9955,798,TOOL_ACTIVITY_TYPE,Image Gallery,null
9956,799,TOOL_ACTIVITY_TYPE,Καλώς ήρθατε!,null
9957,799,TOOL_ACTIVITY_TYPE,Ερωτ. & Απαντ.,null
9958,799,TOOL_ACTIVITY_TYPE,Ας θυμηθούμε...,null
9959,799,TOOL_ACTIVITY_TYPE,Αυτοαξιολόγηση,null
9960,799,TOOL_ACTIVITY_TYPE,Ερωτ. Πολ. Επ.,null
9961,800,TOOL_ACTIVITY_TYPE,Noticeboard,null
9962,800,TOOL_ACTIVITY_TYPE,Your daily routines,null
9963,800,TOOL_ACTIVITY_TYPE,Interview,null
9964,800,TOOL_ACTIVITY_TYPE,Listening Activities,null
9965,800,TOOL_ACTIVITY_TYPE,Forum,null
9966,800,TOOL_ACTIVITY_TYPE,Voting,null
9967,801,TOOL_ACTIVITY_TYPE,Introduction-Objectives,null
9968,801,TOOL_ACTIVITY_TYPE,Location-Interesting Elements,null
9969,801,TOOL_ACTIVITY_TYPE,Summary 1,null
9970,801,TOOL_ACTIVITY_TYPE,Climate/Agriculture resources,null
9971,801,TOOL_ACTIVITY_TYPE,Climate and Agriculture,null
9972,801,TOOL_ACTIVITY_TYPE,Summary II,null
9973,801,TOOL_ACTIVITY_TYPE,Med Diet resources,null
9974,801,TOOL_ACTIVITY_TYPE,Med Diet,null
9975,801,TOOL_ACTIVITY_TYPE,Summary III,null
